1,1e-06,33,0,0,0,0
2,0,-1.33333333332957,2.504089,1.901483,0.09507415,20
2,0,-1.33333333333231,2.134541,1.672359,0.0880188947368421,19
2,0,-1.33333333333299,1.695763,1.216322,0.0675734444444444,18
2,1e-06,33,0,0,0,0
3,1,-0.955019865576804,4.952872,4.251208,0.128824484848485,33
3,1,-0.976856132255685,3.480783,2.799077,0.0848205151515151,33
3,1,-0.995622029725044,3.565827,2.869178,0.0869447878787879,33
