1,0,0,0,0,0,0
0,0,-11.9999999999999,290.381073,269.218644,1.31326167804878,205
1,0,-11.9999999999999,281.313282,261.557341,1.23376104245283,212
1,0,-12,146.574459,128.810793,0.731879505681818,176
2,0,0,0,0,0,0
