1,0,0,0,0,0,0
1,0,-5.99999999999998,67.235785,59.261162,0.423294014285714,140
1,0,-5.99999999999997,59.798555,54.152592,0.455063798319328,119
1,0,-6,32.186633,27.918051,0.317250579545454,88
2,0,0,0,0,0,0
0,0,-6,46.668883,41.748847,0.41748847,100
1,0,-5.99999999999999,28.124059,24.270795,0.319352565789474,76
1,0,-5.99999999999999,23.277135,19.323688,0.238564049382716,81
